Time Stamp,Temperature Ambient,GlobHoriz,HorizBeam,HorizDiff,WindSpeed
2015-07-26 07:00:00,20.6,82,0,82,1.1
2015-07-26 08:00:00,21,106,0,106,1.7
2015-07-26 09:00:00,21.5,116,0,116,2.5
2015-07-26 10:00:00,21.6,118,0,118,2.5
2015-07-26 11:00:00,22,137,0,137,2.5
2015-07-26 12:00:00,22.7,149,1,148,1.7
2015-07-26 13:00:00,23.9,203,3,201,3.1
2015-07-26 14:00:00,23.2,205,4,201,2.5
2015-07-26 15:00:00,23.6,203,2,201,0
2015-07-26 16:00:00,24,153,0,153,1.1
2015-07-26 17:00:00,24.1,186,10,181,0
2015-07-26 18:00:00,23,114,0,114,6.1
2015-07-26 19:00:00,22.1,59,0,59,8.3
2015-07-26 20:00:00,20.5,24,11,23,4.2
2015-07-26 21:00:00,19.1,4,0,4,3.1
2015-07-26 22:00:00,18.8,0,0,0,3.1
2015-07-26 23:00:00,17,0,0,0,0
2015-07-27 00:00:00,15.7,0,0,0,3.1
2015-07-27 01:00:00,14.5,0,0,0,1.7
2015-07-27 02:00:00,13.8,0,0,0,1.9
2015-07-27 03:00:00,15.1,0,0,0,2.5
2015-07-27 04:00:00,14.4,0,0,0,2.5
2015-07-27 05:00:00,13.5,5,0,5,2.5
2015-07-27 06:00:00,13.6,49,201,35,3.1
2015-07-27 07:00:00,15.6,156,330,75,3.1
2015-07-27 08:00:00,18.5,282,297,156,1.9
2015-07-27 09:00:00,21,458,398,224,3.1
2015-07-27 10:00:00,22.7,642,558,238,0
2015-07-27 11:00:00,23.4,779,671,223,0
2015-07-27 12:00:00,23.2,811,536,332,2.5
2015-07-27 13:00:00,23.5,703,359,376,3.6
2015-07-27 14:00:00,23.8,576,143,449,3.6
2015-07-27 15:00:00,23.3,488,111,398,3.6
2015-07-27 16:00:00,23.5,480,188,349,4.2
2015-07-27 17:00:00,23.6,393,280,238,4.2
2015-07-27 18:00:00,23,201,103,160,4.2
2015-07-27 19:00:00,22.1,73,3,72,1.7
2015-07-27 20:00:00,20.5,21,0,21,4.7
2015-07-27 21:00:00,18.6,3,0,3,3.1
2015-07-27 22:00:00,17.8,0,0,0,3.1
2015-07-27 23:00:00,17,0,0,0,1.7
2015-07-28 00:00:00,16.3,0,0,0,1.1
2015-07-28 01:00:00,16.3,0,0,0,1.9
2015-07-28 02:00:00,15.5,0,0,0,1.7
2015-07-28 03:00:00,16.2,0,0,0,1.7
2015-07-28 04:00:00,16,0,0,0,1.1
2015-07-28 05:00:00,18.5,1,0,1,3.1
2015-07-28 06:00:00,17.7,7,0,7,3.6
2015-07-28 07:00:00,17.5,17,0,17,5.3
2015-07-28 08:00:00,16.6,29,0,29,5.6
2015-07-28 09:00:00,16.3,41,0,41,6.7
2015-07-28 10:00:00,15.4,41,0,41,6.7
2015-07-28 11:00:00,15.1,46,0,46,8.3
2015-07-28 12:00:00,14.9,60,0,60,10.3
2015-07-28 13:00:00,15,49,0,49,7.2
2015-07-28 14:00:00,15,38,0,38,8.3
2015-07-28 15:00:00,15.1,41,0,41,7.2
2015-07-28 16:00:00,15.7,51,0,51,10.3
2015-07-28 17:00:00,16.1,87,0,87,6.1
2015-07-28 18:00:00,15,100,0,100,5.3
2015-07-28 19:00:00,15.1,56,0,56,4.7
2015-07-28 20:00:00,14.8,15,0,15,3.6
2015-07-28 21:00:00,14.7,1,0,1,3.1
2015-07-28 22:00:00,13.8,0,0,0,3.1
2015-07-28 23:00:00,13.2,0,0,0,3.6
2015-07-29 00:00:00,13.1,0,0,0,3.1
2015-07-29 01:00:00,12.9,0,0,0,4.7
2015-07-29 02:00:00,12.6,0,0,0,4.7
2015-07-29 03:00:00,12.1,0,0,0,5.3
2015-07-29 04:00:00,12.1,0,0,0,4.7
2015-07-29 05:00:00,12.4,1,0,1,3.6
2015-07-29 06:00:00,12.4,13,0,13,5.3
2015-07-29 07:00:00,12.3,16,0,16,7.2
2015-07-29 08:00:00,12.5,54,0,54,7.8
2015-07-29 09:00:00,13.5,107,0,107,6.1
2015-07-29 10:00:00,15.3,174,1,173,5.3
2015-07-29 11:00:00,17,248,3,245,6.7
2015-07-29 12:00:00,19.4,492,117,388,4.7
2015-07-29 13:00:00,20.6,748,397,387,5.6
2015-07-29 14:00:00,21.8,777,469,364,4.7
2015-07-29 15:00:00,22.5,759,629,251,6.1
2015-07-29 16:00:00,22.5,659,739,146,5.3
2015-07-29 17:00:00,22.9,512,766,90,6.1
2015-07-29 18:00:00,22.2,336,713,62,4.7
2015-07-29 19:00:00,21.1,156,517,49,2.5
2015-07-29 20:00:00,18.3,42,71,37,3.6
2015-07-29 21:00:00,16,3,0,3,2.5
2015-07-29 22:00:00,14.9,0,0,0,1.9
2015-07-29 23:00:00,13.4,0,0,0,3.1
2015-07-30 00:00:00,13.4,0,0,0,1.9
2015-07-30 01:00:00,13.4,0,0,0,2.5
2015-07-30 02:00:00,13.9,0,0,0,3.1
2015-07-30 03:00:00,13.2,0,0,0,1.9
2015-07-30 04:00:00,14.5,0,0,0,4.2
2015-07-30 05:00:00,14.8,2,0,2,4.2
2015-07-30 06:00:00,14,43,164,32,3.1
2015-07-30 07:00:00,16.8,168,431,65,2.5
2015-07-30 08:00:00,20.7,361,689,75,4.7
2015-07-30 09:00:00,22.5,537,776,88,6.7
2015-07-30 10:00:00,24.1,693,798,120,4.7
2015-07-30 11:00:00,25.7,811,816,138,3.6
2015-07-30 12:00:00,26.2,878,791,176,3.6
2015-07-30 13:00:00,26.1,905,745,229,1.9
2015-07-30 14:00:00,26,705,368,382,1.7
2015-07-30 15:00:00,27.3,632,337,360,1.7
2015-07-30 16:00:00,26,523,309,309,3.1
2015-07-30 17:00:00,26.5,296,95,244,4.2
2015-07-30 18:00:00,24.8,122,0,122,4.7
2015-07-30 19:00:00,24.2,113,187,74,5.6
2015-07-30 20:00:00,21.5,40,55,36,2.5
2015-07-30 21:00:00,20,3,0,3,1.9
2015-07-30 22:00:00,16.7,0,0,0,2.5
2015-07-30 23:00:00,17,0,0,0,3.1
2015-07-31 00:00:00,16.2,0,0,0,1.9
2015-07-31 01:00:00,15.1,0,0,0,1.9
2015-07-31 02:00:00,14.5,0,0,0,1.1
2015-07-31 03:00:00,12.8,0,0,0,1.7
2015-07-31 04:00:00,11.8,0,0,0,1.1
2015-07-31 05:00:00,11.5,3,0,3,1.1
2015-07-31 06:00:00,12.2,57,178,45,0
2015-07-31 07:00:00,14.8,194,550,64,0.6
